HT_MI_5_weight,HT_MI_5_mean,HT_MI_5_std,HT_MI_3_weight,HT_MI_3_mean,HT_MI_3_std,HT_MI_1_weight,HT_MI_1_mean,HT_MI_1_std,HT_MI_0.1_weight,HT_MI_0.1_mean,HT_MI_0.1_std,HT_MI_0.01_weight,HT_MI_0.01_mean,HT_MI_0.01_std,HT_H_5_weight,HT_H_5_mean,HT_H_5_std,HT_H_5_radius,HT_H_5_magnitude,HT_H_5_covariance,HT_H_5_pcc,HT_H_3_weight,HT_H_3_mean,HT_H_3_std,HT_H_3_radius,HT_H_3_magnitude,HT_H_3_covariance,HT_H_3_pcc,HT_H_1_weight,HT_H_1_mean,HT_H_1_std,HT_H_1_radius,HT_H_1_magnitude,HT_H_1_covariance,HT_H_1_pcc,HT_H_0.1_weight,HT_H_0.1_mean,HT_H_0.1_std,HT_H_0.1_radius,HT_H_0.1_magnitude,HT_H_0.1_covariance,HT_H_0.1_pcc,HT_H_0.01_weight,HT_H_0.01_mean,HT_H_0.01_std,HT_H_0.01_radius,HT_H_0.01_magnitude,HT_H_0.01_covariance,HT_H_0.01_pcc,HT_jit_5_weight,HT_jit_5_mean,HT_jit_5_std,HT_jit_3_weight,HT_jit_3_mean,HT_jit_3_std,HT_jit_1_weight,HT_jit_1_mean,HT_jit_1_std,HT_jit_0.1_weight,HT_jit_0.1_mean,HT_jit_0.1_std,HT_jit_0.01_weight,HT_jit_0.01_mean,HT_jit_0.01_std,HT_Hp_5_weight,HT_Hp_5_mean,HT_Hp_5_std,HT_Hp_5_radius,HT_Hp_5_magnitude,HT_Hp_5_covariance,HT_Hp_5_pcc,HT_Hp_3_weight,HT_Hp_3_mean,HT_Hp_3_std,HT_Hp_3_radius,HT_Hp_3_magnitude,HT_Hp_3_covariance,HT_Hp_3_pcc,HT_Hp_1_weight,HT_Hp_1_mean,HT_Hp_1_std,HT_Hp_1_radius,HT_Hp_1_magnitude,HT_Hp_1_covariance,HT_Hp_1_pcc,HT_Hp_0.1_weight,HT_Hp_0.1_mean,HT_Hp_0.1_std,HT_Hp_0.1_radius,HT_Hp_0.1_magnitude,HT_Hp_0.1_covariance,HT_Hp_0.1_pcc,HT_Hp_0.01_weight,HT_Hp_0.01_mean,HT_Hp_0.01_std,HT_Hp_0.01_radius,HT_Hp_0.01_magnitude,HT_Hp_0.01_covariance,HT_Hp_0.01_pcc
2.0,1484.0,0.0,2.0,1484.0,0.0,2.0,1484.0,0.0,2.000000000811332,1484.0,0.0,2.1262729557696294,1483.9999999999998,4.656612873077393e-10,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.000000000811332,1484.0,0.0,0.0,1484.0,-7.222057949022488e-74,0.0,2.1262729557696294,1483.9999999999998,4.656612873077393e-10,4.656612873077393e-10,1484.59422065425,-3.3208056594006555e-13,0.0,2.0,150.99494397640228,22799.473106436864,2.0,150.99494397640228,22799.473106436864,2.0,150.99494397640228,22799.473106436864,2.000000000811332,150.99494413293903,22799.47315759166,2.1262729557696294,174.74659530010973,30866.82979622511,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.000000000811332,1484.0,0.0,0.0,1484.0,-7.222057949022488e-74,0.0,2.1262729557696294,1483.9999999999998,4.656612873077393e-10,4.656612873077393e-10,1483.9999999999998,-3.3208079521689656e-13,0.0
1.0,1452.0,0.0,1.0,1452.0,0.0,1.0,1452.0,0.0,1.0051603219700636,1452.1642825521787,5.230052912607789,2.171611688587042,1469.264400551822,254.4012912446633,1.0,1452.0,0.0,0.0,1452.0,0.0,0.0,1.0,1452.0,0.0,0.0,1452.0,0.0,0.0,1.0,1452.0,0.0,0.0,1452.0,0.0,0.0,1.0051603219700636,1452.1642825521787,5.230052912607789,5.230052912607789,1452.1642825521787,0.022858024089738953,0.0,2.171611688587042,1469.264400551822,254.4012912446633,254.4012912446633,1469.264400551822,12.362603351320088,0.0,1.0,85.98323202133179,0.0,1.0,85.98323202133179,0.0,1.0,85.98323202133179,0.0,1.0051603219700636,86.31699108343189,138.63546665647027,2.171611688587042,133.8721775829479,18610.473807636987,1.0,1452.0,0.0,0.0,1452.0,0.0,0.0,1.0,1452.0,0.0,0.0,1452.0,0.0,0.0,1.0,1452.0,0.0,0.0,1452.0,0.0,0.0,1.0051603219700636,1452.1642825521787,5.230052912607789,5.230052912607789,1452.1642825521787,0.022858024089738953,0.0,2.171611688587042,1469.264400551822,254.4012912446633,254.4012912446633,1469.264400551822,12.362607956304565,0.0
1.0,1484.0,0.0,1.00000000000433,1483.9999999998615,4.6566128730773926e-09,1.000162991915913,1483.9947851086758,0.16684932727366686,1.4201960284172013,1474.5807073349615,212.69429097231477,2.9902325793881044,1474.1923113604164,217.65528001636267,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.00000000000433,1483.9999999998615,4.6566128730773926e-09,4.6566128730773926e-09,1483.9999999998615,0.0,0.0,1.000162991915913,1483.9947851086758,0.16684932727366686,0.16684932727366686,1483.9947851086758,0.0,0.0,1.4201960284172013,1474.5807073349615,212.69429097231477,212.69429097231477,1474.5807073349615,-0.9208195232177289,0.0,2.9902325793881044,1474.1923113604164,217.65528001636267,217.65528001636267,1474.1923113604164,3.1278980911757928,0.0,1.0,12.582911968231201,0.0,1.00000000000433,12.582911968549032,2.3328880160988774e-08,1.000162991915913,12.59487367736339,0.877850196199546,1.4201960284172013,34.39875047450918,1173.6582848572116,2.9902325793881044,93.31036093672026,15661.171178774548,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.00000000000433,1483.9999999998615,4.6566128730773926e-09,4.6566128730773926e-09,1483.9999999998615,0.0,0.0,1.000162991915913,1483.9947851086758,0.16684932727366686,0.16684932727366686,1483.9947851086758,0.0,0.0,1.4201960284172013,1474.5807073349615,212.69429097231477,212.69429097231477,1474.5807073349615,-0.9208195232177289,0.0,2.9902325793881044,1474.1923113604164,217.65528001636267,217.65528001636267,1474.1923113604164,3.1278988666541694,0.0
1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0000000000010747,1483.99999999999,0.0,1.1834839606111787,1482.4794440685932,46.34569946490228,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0000000000010747,1483.99999999999,0.0,0.0,1483.99999999999,-2.3887734266602586e-12,0.0,1.1834839606111787,1482.4794440685932,46.34569946490228,46.34569946490228,1482.4794440685932,-1.5129918568094356,0.0,1.0,402.65318417549133,0.0,1.0,402.65318417549133,0.0,1.0,402.65318417549133,0.0,1.0000000000010747,402.65318417509553,1.4703255146741867e-07,1.1834839606111787,354.69355964016466,14963.903154019063,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0000000000010747,1483.99999999999,0.0,0.0,1483.99999999999,-2.3887734266602586e-12,0.0,1.1834839606111787,1482.4794440685932,46.34569946490228,46.34569946490228,1482.4794440685932,-1.5129919149647513,0.0
1.0000004863438643,1484.0000000000002,0.0,1.000162991915913,1484.0,0.0,1.0546246526350065,1484.0,0.0,1.747719778803495,1483.9999999999955,9.313225746154785e-10,2.1495722280071137,1483.186820127697,25.360494409687817,1.0000004863438643,1484.0000000000002,0.0,0.0,1484.0000000000002,0.0,0.0,1.000162991915913,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0546246526350065,1484.0,0.0,0.0,1484.0,0.0,0.0,1.747719778803495,1483.9999999999955,9.313225746154785e-10,9.313225746154785e-10,1483.9999999999955,-1.3858782101483323e-12,0.0,2.1495722280071137,1483.186820127697,25.360494409687817,25.360494409687817,1483.186820127697,-1.3974028335057105,0.0,1.0000004863438643,4.19449777734774,0.07721648695190808,1.000162991915913,4.2592389818256375,25.869707809427013,1.0546246526350065,24.832621010652293,7797.580559740096,1.747719778803495,174.66533107745894,38865.32348121614,2.1495722280071137,191.6382079362096,38566.29482738116,1.0000004863438643,1484.0000000000002,0.0,0.0,1484.0000000000002,0.0,0.0,1.000162991915913,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0546246526350065,1484.0,0.0,0.0,1484.0,0.0,0.0,1.747719778803495,1483.9999999999955,9.313225746154785e-10,9.313225746154785e-10,1483.9999999999955,-1.3858782101483323e-12,0.0,2.1495722280071137,1483.186820127697,25.360494409687817,25.360494409687817,1483.186820127697,-1.3974028622306198,0.0
2.0000004863438643,1484.0,0.0,2.000162991915913,1484.0,0.0,2.0546246526350065,1484.0,4.656612873077393e-10,2.747719778803495,1483.999999999997,9.313225746154785e-10,3.1495722280071137,1483.4450075301236,17.451742393895984,2.0000004863438643,1484.0,0.0,0.0,1484.0,0.0,0.0,2.000162991915913,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0546246526350065,1484.0,4.656612873077393e-10,4.656612873077393e-10,1484.0,0.0,0.0,2.747719778803495,1483.999999999997,9.313225746154785e-10,9.313225746154785e-10,1483.999999999997,-1.0319547991081844e-12,0.0,3.1495722280071137,1483.4450075301236,17.451742393895984,17.451742393895984,1483.4450075301236,-1.227738863906557,0.0,2.0000004863438643,2.0972493986658103,4.437061153907918,2.000162991915913,2.129793032150404,17.4711871030817,2.0546246526350065,12.746412963452501,4156.500079283899,2.747719778803495,111.09795698608868,31782.955696723297,3.1495722280071137,130.79241871058247,34279.5317000006,2.0000004863438643,1484.0,0.0,0.0,1484.0,0.0,0.0,2.000162991915913,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0546246526350065,1484.0,4.656612873077393e-10,4.656612873077393e-10,1484.0,0.0,0.0,2.747719778803495,1483.999999999997,9.313225746154785e-10,9.313225746154785e-10,1483.999999999997,-1.0319547991081844e-12,0.0,3.1495722280071137,1483.4450075301236,17.451742393895984,17.451742393895984,1483.4450075301236,-1.2277388811309338,0.0
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.000000030722933,53.99999963132482,4.424101916811196e-06,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,9.313225746154785e-10,1484.982154774929,-6.981466090989898e-14,0.0,1.000000030722933,53.99999963132482,4.424101916811196e-06,17.45174239389654,1484.4275294962133,-0.8428561531624661,-95.92272398844553,1.0,8409.579519987106,0.0,1.0,8409.579519987106,0.0,1.0,8409.579519987106,0.0,1.0,8409.579519987106,0.0,1.0,8409.579519987106,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,9.313225746154785e-10,1484.982154774929,-6.981466090989898e-14,0.0,1.0,54.0,0.0,17.451742393895984,1484.427529509625,-0.8428562254238673,0.0
1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.053000830518343,1483.9720654903754,0.893123971298337,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,-5.163499530877036e-30,0.0,1.053000830518343,1483.9720654903754,0.893123971298337,0.8931239713092944,1484.9542387278989,-0.06040751300188883,-30.389429267927746,1.0,589.2997119426727,0.0,1.0,589.2997119426727,0.0,1.0,589.2997119426727,0.0,1.0,589.2997119426727,0.0,1.053000830518343,566.2216035160575,11774.278156438726,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,-5.163499530877036e-30,0.0,1.053000830518343,1483.9720654903754,0.893123971298337,0.893123971298337,1484.9542387413057,-0.06040752720140802,0.0
1.0,1297.0,0.0,1.0,1297.0,0.0,1.0,1297.0,0.0,1.0000911263122243,1297.0170390676783,3.1860153265297413,1.4153298002835424,1351.867120442996,7248.480019061128,1.0,1297.0,0.0,0.0,1297.0,0.0,0.0,1.0,1297.0,0.0,0.0,1297.0,0.0,0.0,1.0,1297.0,0.0,0.0,1297.0,0.0,0.0,1.0000911263122243,1297.0170390676783,3.1860153265297413,3.1860153265297413,1297.0170390676783,-4.704877966023455e-34,0.0,1.4153298002835424,1351.867120442996,7248.480019061128,7248.480019061128,1352.9451989253007,-0.01802677750365433,-0.10066584208326981,1.0,134.2177278995514,0.0,1.0,134.2177278995514,0.0,1.0,134.2177278995514,0.0,1.0000911263122243,134.25919406385827,18.86878488065122,1.4153298002835424,260.98965296293557,42150.01445598932,1.0,1297.0,0.0,0.0,1297.0,0.0,0.0,1.0,1297.0,0.0,0.0,1297.0,0.0,0.0,1.0,1297.0,0.0,0.0,1297.0,0.0,0.0,1.0000911263122243,1297.0170390676783,3.1860153265297413,3.1860153265297413,1297.0170390676783,-4.704877966023455e-34,0.0,1.4153298002835424,1351.867120442996,7248.480019061128,7248.480019061128,1352.9451989400154,-0.018012585301912354,0.0
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0095460105395475,53.99999999651391,4.183266355539672e-08,1.0,54.0,0.0,0.0,1298.1236458827796,0.0,0.0,1.0,54.0,0.0,0.0,1298.1236458827796,0.0,0.0,1.0,54.0,0.0,0.0,1298.1236458827796,0.0,0.0,1.0,54.0,0.0,3.1860153265297413,1298.1406702017648,-2.3525461626729113e-34,0.0,1.0095460105395475,53.99999999651391,4.183266355539672e-08,7248.480019061128,1352.9451989398763,-0.010592752985243871,-0.6083137219273876,1.0,671.0886399745941,0.0,1.0,671.0886399745941,0.0,1.0,671.0886399745941,0.0,1.0,671.0886399745941,0.0,1.0095460102462661,744.2618410783425,560895.8320429082,1.0,54.0,0.0,0.0,1298.1236458827796,0.0,0.0,1.0,54.0,0.0,0.0,1298.1236458827796,0.0,0.0,1.0,54.0,0.0,0.0,1298.1236458827796,0.0,0.0,1.0,54.0,0.0,3.1860153265297413,1298.1406702017648,-2.3525461626729113e-34,0.0,1.0095460102462661,54.0,4.547473508864641e-13,7248.480019061128,1352.9451989400154,-0.010584334657613666,-184.35503405275912
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0000000002536027,54.00000000000001,0.0,1.1108004481861795,53.99999999965227,4.173216439085081e-09,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0000000002536027,54.00000000000001,0.0,0.0,54.00000000000001,1.2106985756797793e-16,0.0,1.1108004481861795,53.99999999965227,4.173216439085081e-09,7248.4800190613605,1352.9451989400015,-0.002226568497240938,-0.4048341423837204,1.0,318.76710414886475,0.0,1.0,318.76710414886475,0.0,1.0,318.76710414886475,0.0,1.0000000002536027,318.7671042382145,3.1479838071390986e-05,1.110800448153991,361.20947767986183,72206.05307783878,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0000000002536027,54.00000000000001,0.0,0.0,54.00000000000001,1.2106985756797793e-16,0.0,1.110800448153991,54.0,0.0,7248.4800190613605,1352.9451989400154,-0.0022247839301951637,0.0
1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0000883816229245,1483.988322913703,2.1833664951846004,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,4.304525063663585e-49,0.0,1.0000883816229245,1483.988322913703,2.1833664951846004,2.1833664951846004,1484.9704854118102,-1.6028458498094407e-06,-0.016791634849520135,1.0,1396.703232049942,0.0,1.0,1396.703232049942,0.0,1.0,1396.703232049942,0.0,1.0,1396.703232049942,0.0,1.0000883816229245,1396.6028647112732,117.70343328639865,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,4.304525063663585e-49,0.0,1.0000883816229245,1483.988322913703,2.1833664951846004,2.1833664951846004,1484.970485411823,-1.6015652430194168e-06,0.0
2.0,1484.0,0.0,2.0,1484.0,0.0,2.0,1484.0,0.0,2.0,1484.0,0.0,2.0000883816229242,1483.9941611988531,1.0917655765078962,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,2.1522625318317925e-49,0.0,2.0000883816229242,1483.9941611988531,1.0917655765078962,1.0917655765078962,1484.9763198355217,-8.017104759333027e-07,-0.011877291228212858,2.0,698.351616024971,487694.97960468853,2.0,698.351616024971,487694.97960468853,2.0,698.351616024971,487694.97960468853,2.0,698.351616024971,487694.97960468853,2.0000883816229242,698.3322894989756,487683.7437950038,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,1484.0,0.0,0.0,1484.0,2.1522625318317925e-49,0.0,2.0000883816229242,1483.9941611988531,1.0917655765078962,1.0917655765078962,1484.9763198355345,-8.010709567912107e-07,0.0
1.0,1332.0,0.0,1.0,1332.0,0.0,1.0,1332.0,0.0,1.000000012418137,1332.000001887557,0.00028690858744084835,1.3022399246304017,1367.2766820891632,4117.6587952398695,1.0,1332.0,0.0,0.0,1332.0,0.0,0.0,1.0,1332.0,0.0,0.0,1332.0,0.0,0.0,1.0,1332.0,0.0,0.0,1332.0,0.0,0.0,1.000000012418137,1332.000001887557,0.00028690858744084835,0.00028690858744084835,1332.000001887557,1.3411898207448332e-20,0.0,1.3022399246304017,1367.2766820891632,4117.6587952398695,4117.6587952398695,1368.3426198816994,-1.9553513232857775e-07,-4.7169814313542976e-05,1.0,272.62976002693176,0.0,1.0,272.62976002693176,0.0,1.0,272.62976002693176,0.0,1.000000012418137,272.629765313604,0.008306914911372587,1.3022399246304017,371.43206057774546,145486.16091922077,1.0,1332.0,0.0,0.0,1332.0,0.0,0.0,1.0,1332.0,0.0,0.0,1332.0,0.0,0.0,1.0,1332.0,0.0,0.0,1332.0,0.0,0.0,1.000000012418137,1332.000001887557,0.00028690858744084835,0.00028690858744084835,1332.000001887557,1.3411898207448332e-20,0.0,1.3022399246304017,1367.2766820891632,4117.6587952398695,4117.6587952398695,1368.342619881713,-1.8596755227492755e-07,0.0
1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0000002719074894,1483.9999586700733,0.0062821474857628345,1.2871660685185888,1457.9590895621748,3280.0999488048255,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0000002719074894,1483.9999586700733,0.0062821474857628345,0.0062821474857628345,1483.9999586700733,-2.936667084825966e-19,0.0,1.2871660685185888,1457.9590895621748,3280.0999488048255,3280.0999488048255,1458.9587748928782,-3.659134020764018e-08,-9.890607926969881e-06,1.0,218.10380792617798,0.0,1.0,218.10380792617798,0.0,1.0,218.10380792617798,0.0,1.0000002719074894,218.10382275219013,0.0008084045475698076,1.2871660685185888,252.31125992765192,36532.70455785377,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0000002719074894,1483.9999586700733,0.0062821474857628345,0.0062821474857628345,1483.9999586700733,-2.936667084825966e-19,0.0,1.2871660685185888,1457.9590895621748,3280.0999488048255,3280.0999488048255,1458.958774892891,-4.149162637800496e-08,0.0
1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0311524422280616,1483.2132705846795,118.96424755081534,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,-2.0250231863420975e-35,0.0,1.0311524422280616,1483.2132705846795,118.96424755081534,118.96424755081534,1483.2132705846795,-8.401826979507319e-10,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0311524422280616,528.2739987953686,3476.127751619031,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,-2.0250231863420975e-35,0.0,1.0311524422280616,1483.2132705846795,118.96424755081534,118.96424755081534,1483.2132705846795,-1.253535317093156e-09,0.0
1.0,1341.0,0.0,1.0,1341.0,0.0,1.0,1341.0,0.0,1.0,1341.0,2.3283064365386963e-10,1.0249563111322573,1344.4627023506266,483.34853860456496,1.0,1341.0,0.0,0.0,1341.0,0.0,0.0,1.0,1341.0,0.0,0.0,1341.0,0.0,0.0,1.0,1341.0,0.0,0.0,1341.0,0.0,0.0,1.0,1341.0,2.3283064365386963e-10,2.3283064365386963e-10,1341.0,-1.3963849737670353e-51,0.0,1.0249563111322573,1344.4627023506266,483.34853860456496,483.34853860456496,1344.4627023506266,-1.1952334172751911e-09,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0249563111322573,536.6615887699865,86.3947653612704,1.0,1341.0,0.0,0.0,1341.0,0.0,0.0,1.0,1341.0,0.0,0.0,1341.0,0.0,0.0,1.0,1341.0,0.0,0.0,1341.0,0.0,0.0,1.0,1341.0,2.3283064365386963e-10,2.3283064365386963e-10,1341.0,-1.3963849737670353e-51,0.0,1.0249563111322573,1344.4627023506266,483.34853860456496,483.34853860456496,1344.4627023506266,-3.052191799428567e-11,0.0
1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0000000000000688,1483.99999999999,1.3969838619232178e-09,1.0494803836396145,1477.421164294866,897.5005553020164,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0000000000000688,1483.99999999999,1.3969838619232178e-09,1.3969838619232178e-09,1483.99999999999,-7.108583389127093e-26,0.0,1.0494803836396145,1477.421164294866,897.5005553020164,897.5005553020164,1477.421164294866,2.1234645961639998e-09,0.0,1.0,437.25619196891785,0.0,1.0,437.25619196891785,0.0,1.0,437.25619196891785,0.0,1.0000000000000688,437.25619196892467,6.984919309616089e-10,1.0494803836396145,441.9429086014929,447.9929115581035,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0000000000000688,1483.99999999999,1.3969838619232178e-09,1.3969838619232178e-09,1483.99999999999,-7.108583389127093e-26,0.0,1.0494803836396145,1477.421164294866,897.5005553020164,897.5005553020164,1477.421164294866,-1.4390323560471622e-12,0.0
1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0000000025956317,1484.0,0.0,1.1453445097107067,1483.1651440750595,118.68844438577071,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0000000025956317,1484.0,0.0,0.0,1484.0,-1.8451263876608335e-34,0.0,1.1453445097107067,1483.1651440750595,118.68844438577071,118.68844438577071,1483.1651440750595,5.229347689566176e-10,0.0,1.0,285.21267199516296,0.0,1.0,285.21267199516296,0.0,1.0,285.21267199516296,0.0,1.0000000025956317,285.2126723898119,6.0003818362019956e-05,1.1453445097107067,305.1017788999002,2778.498272066732,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0000000025956317,1484.0,0.0,0.0,1484.0,-1.8451263876608335e-34,0.0,1.1453445097107067,1483.1651440750595,118.68844438577071,118.68844438577071,1483.1651440750595,-1.8261357222899969e-13,0.0
2.0,1412.5,5112.25,2.0,1412.5,5112.25,2.0,1412.5,5112.25,2.0000000025956317,1412.500000092794,5112.249999999534,2.1453445097107067,1416.898330781641,5092.905237045372,2.0,1412.5,5112.25,5112.25,1412.5,0.0,0.0,2.0,1412.5,5112.25,5112.25,1412.5,0.0,0.0,2.0,1412.5,5112.25,5112.25,1412.5,0.0,0.0,2.0000000025956317,1412.500000092794,5112.249999999534,5112.249999999534,1412.500000092794,2.540190280342361e-13,0.0,2.1453445097107067,1416.898330781641,5092.905237045372,5092.905237045372,1416.898330781641,-1.2022953162857871e-08,0.0,2.0,142.60633599758148,20336.567066655105,2.0,142.60633599758148,20336.567066655105,2.0,142.60633599758148,20336.567066655105,2.0000000025956317,142.6063363799827,20336.567152936466,2.1453445097107067,162.88602869340198,24648.327862539925,2.0,1412.5,5112.25,5112.25,1412.5,0.0,0.0,2.0,1412.5,5112.25,5112.25,1412.5,0.0,0.0,2.0,1412.5,5112.25,5112.25,1412.5,0.0,0.0,2.0000000025956317,1412.500000092794,5112.249999999534,5112.249999999534,1412.500000092794,2.540190280342361e-13,0.0,2.1453445097107067,1416.898330781641,5092.905237045372,5092.905237045372,1416.898330781641,-9.749271103612582e-14,0.0
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0000000000000304,54.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,2.3060487313389307e-47,0.0,1.0000000000000304,54.0,0.0,5092.905237045372,1417.926965598652,-9.481189048994588e-12,0.0,1.0,4505.731071949005,0.0,1.0,4505.731071949005,0.0,1.0,4505.731071949005,0.0,1.0,4505.731071949005,0.0,1.0000000000000304,4505.731071948879,5.289912223815918e-07,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,2.3060487313389307e-47,0.0,1.0000000000000304,54.0,0.0,5092.905237045372,1417.926965598652,-7.688184522651767e-17,0.0
