HT_MI_5_weight,HT_MI_5_mean,HT_MI_5_std,HT_MI_3_weight,HT_MI_3_mean,HT_MI_3_std,HT_MI_1_weight,HT_MI_1_mean,HT_MI_1_std,HT_MI_0.1_weight,HT_MI_0.1_mean,HT_MI_0.1_std,HT_MI_0.01_weight,HT_MI_0.01_mean,HT_MI_0.01_std,HT_H_5_weight,HT_H_5_mean,HT_H_5_std,HT_H_5_radius,HT_H_5_magnitude,HT_H_5_covariance,HT_H_5_pcc,HT_H_3_weight,HT_H_3_mean,HT_H_3_std,HT_H_3_radius,HT_H_3_magnitude,HT_H_3_covariance,HT_H_3_pcc,HT_H_1_weight,HT_H_1_mean,HT_H_1_std,HT_H_1_radius,HT_H_1_magnitude,HT_H_1_covariance,HT_H_1_pcc,HT_H_0.1_weight,HT_H_0.1_mean,HT_H_0.1_std,HT_H_0.1_radius,HT_H_0.1_magnitude,HT_H_0.1_covariance,HT_H_0.1_pcc,HT_H_0.01_weight,HT_H_0.01_mean,HT_H_0.01_std,HT_H_0.01_radius,HT_H_0.01_magnitude,HT_H_0.01_covariance,HT_H_0.01_pcc,HT_jit_5_weight,HT_jit_5_mean,HT_jit_5_std,HT_jit_3_weight,HT_jit_3_mean,HT_jit_3_std,HT_jit_1_weight,HT_jit_1_mean,HT_jit_1_std,HT_jit_0.1_weight,HT_jit_0.1_mean,HT_jit_0.1_std,HT_jit_0.01_weight,HT_jit_0.01_mean,HT_jit_0.01_std,HT_Hp_5_weight,HT_Hp_5_mean,HT_Hp_5_std,HT_Hp_5_radius,HT_Hp_5_magnitude,HT_Hp_5_covariance,HT_Hp_5_pcc,HT_Hp_3_weight,HT_Hp_3_mean,HT_Hp_3_std,HT_Hp_3_radius,HT_Hp_3_magnitude,HT_Hp_3_covariance,HT_Hp_3_pcc,HT_Hp_1_weight,HT_Hp_1_mean,HT_Hp_1_std,HT_Hp_1_radius,HT_Hp_1_magnitude,HT_Hp_1_covariance,HT_Hp_1_pcc,HT_Hp_0.1_weight,HT_Hp_0.1_mean,HT_Hp_0.1_std,HT_Hp_0.1_radius,HT_Hp_0.1_magnitude,HT_Hp_0.1_covariance,HT_Hp_0.1_pcc,HT_Hp_0.01_weight,HT_Hp_0.01_mean,HT_Hp_0.01_std,HT_Hp_0.01_radius,HT_Hp_0.01_magnitude,HT_Hp_0.01_covariance,HT_Hp_0.01_pcc,protocol,time
6.0,60.0,0.0,6.0,60.0,0.0,6.0,60.0,0.0,6.0,60.0,0.0,6.000115845696829,60.0,4.547473508864641e-13,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,3.1716771610597686e-72,0.0,6.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,8.413870599712078e-30,1.850229711797211e-17,6.0,234.88102400302887,275845.4771835571,6.0,234.88102400302887,275845.4771835571,6.0,234.88102400302887,275845.4771835571,6.0,234.88102400302887,275845.4771835571,6.000115845696829,234.88310193955482,275850.5030798582,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
7.0,60.0,0.0,7.0,60.0,0.0,7.0,60.0,0.0,7.0,60.0,0.0,7.000115845696829,60.0,4.547473508864641e-13,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,2.718580423765516e-72,0.0,7.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,7.211909186037111e-30,1.58591560170247e-17,7.0,201.3265920025962,243194.37988427895,7.0,201.3265920025962,243194.37988427895,7.0,201.3265920025962,243194.37988427895,7.0,201.3265920025962,243194.37988427895,7.000115845696829,201.32892839199215,243199.3663119597,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
8.0,60.0,0.0,8.0,60.0,0.0,8.0,60.0,0.0,8.0,60.0,0.0,8.000115845696829,60.0,4.547473508864641e-13,8.0,60.0,0.0,0.0,60.0,0.0,0.0,8.0,60.0,0.0,0.0,60.0,0.0,0.0,8.0,60.0,0.0,0.0,60.0,0.0,0.0,8.0,60.0,0.0,0.0,60.0,2.3787578707948266e-72,0.0,8.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,6.310433728845621e-30,1.387679052235124e-17,8.0,176.16076800227165,217228.31328205124,8.0,176.16076800227165,217228.31328205124,8.0,176.16076800227165,217228.31328205124,8.0,176.16076800227165,217228.31328205124,8.000115845696829,176.16317676099737,217233.16448198544,8.0,60.0,0.0,0.0,60.0,0.0,0.0,8.0,60.0,0.0,0.0,60.0,0.0,0.0,8.0,60.0,0.0,0.0,60.0,0.0,0.0,8.0,60.0,0.0,0.0,60.0,0.0,0.0,8.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
9.0,60.0,0.0,9.0,60.0,0.0,9.0,60.0,0.0,9.0,60.0,0.0,9.000115845696829,60.0,4.547473508864641e-13,9.0,60.0,0.0,0.0,60.0,0.0,0.0,9.0,60.0,0.0,0.0,60.0,0.0,0.0,9.0,60.0,0.0,0.0,60.0,0.0,0.0,9.0,60.0,0.0,0.0,60.0,2.1144514407065125e-72,0.0,9.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,5.609283545421805e-30,1.2334944963367719e-17,9.0,156.58734933535257,196156.78377497394,9.0,156.58734933535257,196156.78377497394,9.0,156.58734933535257,196156.78377497394,9.0,156.58734933535257,196156.78377497394,9.000115845696829,156.58974239845801,196161.45593241582,9.0,60.0,0.0,0.0,60.0,0.0,0.0,9.0,60.0,0.0,0.0,60.0,0.0,0.0,9.0,60.0,0.0,0.0,60.0,0.0,0.0,9.0,60.0,0.0,0.0,60.0,0.0,0.0,9.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
10.0,60.0,0.0,10.0,60.0,0.0,10.0,60.0,0.0,10.0,60.0,0.0,10.000115845696829,60.0,4.547473508864641e-13,10.0,60.0,0.0,0.0,60.0,0.0,0.0,10.0,60.0,0.0,0.0,60.0,0.0,0.0,10.0,60.0,0.0,0.0,60.0,0.0,0.0,10.0,60.0,0.0,0.0,60.0,1.9030062966358613e-72,0.0,10.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,5.048361757141343e-30,1.1101464906393168e-17,10.0,140.92861440181733,178747.869214945,10.0,140.92861440181733,178747.869214945,10.0,140.92861440181733,178747.869214945,10.0,140.92861440181733,178747.869214945,10.000115845696829,140.930949558989,178752.34612496116,10.0,60.0,0.0,0.0,60.0,0.0,0.0,10.0,60.0,0.0,0.0,60.0,0.0,0.0,10.0,60.0,0.0,0.0,60.0,0.0,0.0,10.0,60.0,0.0,0.0,60.0,0.0,0.0,10.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
11.0,60.0,0.0,11.0,60.0,0.0,11.0,60.0,0.0,11.0,60.0,0.0,11.000115845696829,60.0,4.547473508864641e-13,11.0,60.0,0.0,0.0,60.0,0.0,0.0,11.0,60.0,0.0,0.0,60.0,0.0,0.0,11.0,60.0,0.0,0.0,60.0,0.0,0.0,11.0,60.0,0.0,0.0,60.0,1.7300057242144194e-72,0.0,11.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,4.589424663227272e-30,1.0092251564040675e-17,11.0,128.11692218347028,164139.45749765384,11.0,128.11692218347028,164139.45749765384,11.0,128.11692218347028,164139.45749765384,11.0,128.11692218347028,164139.45749765384,11.000115845696829,128.11917997984224,164143.73738957712,11.0,60.0,0.0,0.0,60.0,0.0,0.0,11.0,60.0,0.0,0.0,60.0,0.0,0.0,11.0,60.0,0.0,0.0,60.0,0.0,0.0,11.0,60.0,0.0,0.0,60.0,0.0,0.0,11.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
12.0,60.0,0.0,12.0,60.0,0.0,12.0,60.0,0.0,12.0,60.0,0.0,12.000115845696829,60.0,4.547473508864641e-13,12.0,60.0,0.0,0.0,60.0,0.0,0.0,12.0,60.0,0.0,0.0,60.0,0.0,0.0,12.0,60.0,0.0,0.0,60.0,0.0,0.0,12.0,60.0,0.0,0.0,60.0,1.5858385805298843e-72,0.0,12.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,4.206976338804956e-30,9.251238804589107e-18,12.0,117.44051200151443,151715.01245095642,12.0,117.44051200151443,151715.01245095642,12.0,117.44051200151443,151715.01245095642,12.0,117.44051200151443,151715.01245095642,12.000115845696829,117.44268471702483,151719.10092388283,12.0,60.0,0.0,0.0,60.0,0.0,0.0,12.0,60.0,0.0,0.0,60.0,0.0,0.0,12.0,60.0,0.0,0.0,60.0,0.0,0.0,12.0,60.0,0.0,0.0,60.0,0.0,0.0,12.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
13.0,60.0,0.0,13.0,60.0,0.0,13.0,60.0,0.0,13.0,60.0,0.0,13.000115845696829,60.0,4.547473508864641e-13,13.0,60.0,0.0,0.0,60.0,0.0,0.0,13.0,60.0,0.0,0.0,60.0,0.0,0.0,13.0,60.0,0.0,0.0,60.0,0.0,0.0,13.0,60.0,0.0,0.0,60.0,1.463850997412201e-72,0.0,13.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,3.883365688320318e-30,8.539611458429078e-18,13.0,108.4066264629364,141023.95993289546,13.0,108.4066264629364,141023.95993289546,13.0,108.4066264629364,141023.95993289546,13.0,108.4066264629364,141023.95993289546,13.000115845696829,108.40871255008453,141027.86614374883,13.0,60.0,0.0,0.0,60.0,0.0,0.0,13.0,60.0,0.0,0.0,60.0,0.0,0.0,13.0,60.0,0.0,0.0,60.0,0.0,0.0,13.0,60.0,0.0,0.0,60.0,0.0,0.0,13.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
14.0,60.0,0.0,14.0,60.0,0.0,14.0,60.0,0.0,14.0,60.0,0.0,14.000115845696829,60.0,4.547473508864641e-13,14.0,60.0,0.0,0.0,60.0,0.0,0.0,14.0,60.0,0.0,0.0,60.0,0.0,0.0,14.0,60.0,0.0,0.0,60.0,0.0,0.0,14.0,60.0,0.0,0.0,60.0,1.359290211882758e-72,0.0,14.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,3.605984744209119e-30,7.929644311681581e-18,14.0,100.6632960012981,131730.28910398443,14.0,100.6632960012981,131730.28910398443,14.0,100.6632960012981,131730.28910398443,14.0,100.6632960012981,131730.28910398443,14.000115845696829,100.66529715660364,131734.02369882917,14.0,60.0,0.0,0.0,60.0,0.0,0.0,14.0,60.0,0.0,0.0,60.0,0.0,0.0,14.0,60.0,0.0,0.0,60.0,0.0,0.0,14.0,60.0,0.0,0.0,60.0,0.0,0.0,14.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
15.0,60.0,0.0,15.0,60.0,0.0,15.0,60.0,0.0,15.0,60.0,0.0,15.000115845696829,60.0,4.547473508864641e-13,15.0,60.0,0.0,0.0,60.0,0.0,0.0,15.0,60.0,0.0,0.0,60.0,0.0,0.0,15.0,60.0,0.0,0.0,60.0,0.0,0.0,15.0,60.0,0.0,0.0,60.0,1.2686708644239076e-72,0.0,15.000115845696829,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,3.3655876373526566e-30,7.401005483136801e-18,15.0,93.95240960121154,123578.7737782336,15.0,93.95240960121154,123578.7737782336,15.0,93.95240960121154,123578.7737782336,15.0,93.95240960121154,123578.7737782336,15.000115845696829,93.95432917528088,123582.34777238437,15.0,60.0,0.0,0.0,60.0,0.0,0.0,15.0,60.0,0.0,0.0,60.0,0.0,0.0,15.0,60.0,0.0,0.0,60.0,0.0,0.0,15.0,60.0,0.0,0.0,60.0,0.0,0.0,15.000115845696829,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
16.0,60.0,0.0,16.0,60.0,0.0,16.0,60.0,0.0,16.0,60.0,0.0,16.00011584569683,60.0,4.547473508864641e-13,16.0,60.0,0.0,0.0,60.0,0.0,0.0,16.0,60.0,0.0,0.0,60.0,0.0,0.0,16.0,60.0,0.0,0.0,60.0,0.0,0.0,16.0,60.0,0.0,0.0,60.0,1.1893789353974133e-72,0.0,16.00011584569683,60.0,4.547473508864641e-13,6.431098710768743e-13,80.72174428244226,3.1552399490004684e-30,6.938446024698735e-18,16.0,88.08038400113583,116372.31068681317,16.0,88.08038400113583,116372.31068681317,16.0,88.08038400113583,116372.31068681317,16.0,88.08038400113583,116372.31068681317,16.00011584569683,88.08222611794272,116375.73486925224,16.0,60.0,0.0,0.0,60.0,0.0,0.0,16.0,60.0,0.0,0.0,60.0,0.0,0.0,16.0,60.0,0.0,0.0,60.0,0.0,0.0,16.0,60.0,0.0,0.0,60.0,0.0,0.0,16.00011584569683,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420201.713424
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000139182832941,60.0,0.0,4.963416344585255,60.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000139182832941,60.0,0.0,0.0,60.0,1.6553882565319634e-77,0.0,4.963416344585255,60.0,0.0,0.0,60.0,2.5195407574720848e-30,0.0,1.0,201.32659196853638,0.0,1.0,201.32659196853638,0.0,1.0,201.32659196853638,0.0,1.0000139182832941,201.3250157976695,1.7981731340260012,4.963416344585255,110.89803643660267,94992.23546585452,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000139182832941,60.0,0.0,0.0,60.0,0.0,0.0,4.963416344585255,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1621420403.040016
2.0,60.0,0.0,2.0,60.0,0.0,2.0,60.0,0.0,2.000013918283294,60.00000000000001,0.0,5.963416344585255,60.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.000013918283294,60.00000000000001,0.0,0.0,60.00000000000001,2.524337329486197e-29,0.0,5.963416344585255,60.0,0.0,0.0,60.0,2.097041222878033e-30,0.0,2.0,100.66329598426819,10133.099158416384,2.0,100.66329598426819,10133.099158416384,2.0,100.66329598426819,10133.099158416384,2.000013918283294,100.66320841861076,10133.83958881608,5.963416344585255,92.30164302239851,80779.54938168461,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.000013918283294,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,5.963416344585255,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1621420403.040016
3.0,60.0,0.0,3.0,60.0,0.0,3.0,60.0,0.0,3.000013918283294,60.00000000000001,0.0,6.963416344585255,60.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.000013918283294,60.00000000000001,0.0,0.0,60.00000000000001,3.3657909135991693e-29,0.0,6.963416344585255,60.0,0.0,0.0,60.0,1.7958900309382747e-30,0.0,3.0,67.10886398951213,9007.199251925675,3.0,67.10886398951213,9007.199251925675,3.0,67.10886398951213,9007.199251925675,3.000013918283294,67.10896128491295,9007.699402716658,6.963416344585255,79.04641908419867,70226.76445703815,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.000013918283294,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,6.963416344585255,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1621420403.040016
4.0,60.0,0.0,4.0,60.0,0.0,4.0,60.0,0.0,4.000013918283294,60.00000000000001,0.0,7.963416344585255,60.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.000013918283294,60.00000000000001,0.0,0.0,60.00000000000001,3.7865191695992315e-29,0.0,7.963416344585255,60.0,0.0,0.0,60.0,1.570372503625571e-30,0.0,4.0,50.331647992134094,7599.8243688122875,4.0,50.331647992134094,7599.8243688122875,4.0,50.331647992134094,7599.8243688122875,4.000013918283294,50.3317793410775,7600.207807304472,7.963416344585255,69.1202246390286,62094.19227813112,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.000013918283294,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,7.963416344585255,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1621420403.040016
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000000000000002,60.0,0.0,1.1927333804706424,60.0,4.547473508864641e-13,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000000000002,60.0,0.0,0.0,60.0,1.0444239661031903e-44,0.0,1.1927333804706424,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,2.537559657323386e-31,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0000000000000002,536.8709120750426,5.820766091346741e-11,1.1927333804706424,461.28723790015135,39675.203121195926,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000000000002,60.0,0.0,0.0,60.0,0.0,0.0,1.1927333804706424,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621420939.910928
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000008698927059,60.0,0.0,1.295454046738115,60.0,4.547473508864641e-13,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000008698927059,60.0,0.0,0.0,60.0,9.085359996346659e-51,0.0,1.295454046738115,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,5.7874092486843e-32,0.0,1.0,201.32659196853638,0.0,1.0,201.32659196853638,0.0,1.0,201.32659196853638,0.0,1.0000008698927059,201.32688385583901,0.09794104132743087,1.295454046738115,260.61578483998136,20946.367230287782,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000008698927059,60.0,0.0,0.0,60.0,0.0,0.0,1.295454046738115,60.0,4.547473508864641e-13,4.547473508864641e-13,60.0,0.0,0.0,TCP,1621421141.23752
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000911263899883,60.0,0.0,1.5109593972060158,60.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000911263899883,60.0,0.0,0.0,60.0,8.27840620084576e-55,0.0,1.5109593972060158,60.0,0.0,0.0,60.0,1.957121514508784e-32,0.0,1.0,134.21772813796997,0.0,1.0,134.21772813796997,0.0,1.0,134.21772813796997,0.0,1.0000911263899883,134.22384299584078,0.4103344817594916,1.5109593972060158,176.96161323501312,10659.113153924187,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000911263899883,60.0,0.0,0.0,60.0,0.0,0.0,1.5109593972060158,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1621421275.455248
2.0,60.0,0.0,2.0,60.0,0.0,2.0,60.0,0.0,2.0000911263899885,60.0,0.0,2.510959397206016,60.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0000911263899885,60.0,0.0,0.0,60.0,4.13939168714825e-55,0.0,2.510959397206016,60.0,0.0,0.0,60.0,1.1776897498489484e-32,0.0,2.0,67.10886406898499,4503.599636629504,2.0,67.10886406898499,4503.599636629504,2.0,67.10886406898499,4503.599636629504,2.0000911263899885,67.11497919216771,4504.215174382062,2.510959397206016,106.48591640298903,13918.746268129404,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0000911263899885,60.0,0.0,0.0,60.0,0.0,0.0,2.510959397206016,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1621421275.455248
3.0,60.0,0.0,3.0,60.0,0.0,3.0,60.0,0.0,3.0000911263899885,60.0,0.0,3.510959397206016,60.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0000911263899885,60.0,0.0,0.0,60.0,2.7596363688059098e-55,0.0,3.510959397206016,60.0,0.0,0.0,60.0,8.42257289266475e-33,0.0,3.0,44.739242712656655,4003.1996770040037,3.0,44.739242712656655,4003.1996770040037,3.0,44.739242712656655,4003.1996770040037,3.0000911263899885,44.7439989903339,4003.8228363073686,3.510959397206016,76.15633854238222,12264.164681919541,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0000911263899885,60.0,0.0,0.0,60.0,0.0,0.0,3.510959397206016,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1621421275.455248
4.0,60.0,0.0,4.0,60.0,0.0,4.0,60.0,0.0,4.0000911263899885,60.0,0.0,4.510959397206015,60.00000000000001,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0000911263899885,60.0,0.0,0.0,60.0,2.0697429934776248e-55,0.0,4.510959397206015,60.00000000000001,0.0,0.0,60.00000000000001,-1.1185542181110244e-29,0.0,4.0,33.55443203449249,3377.699727472128,4.0,33.55443203449249,3377.699727472128,4.0,33.55443203449249,3377.699727472128,4.0000911263899885,33.55825407188887,3378.264000037636,4.510959397206015,59.273823796283715,10546.10725604502,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0000911263899885,60.0,0.0,0.0,60.0,0.0,0.0,4.510959397206015,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,TCP,1621421275.455248
5.0,60.0,0.0,5.0,60.0,0.0,5.0,60.0,0.0,5.0000911263899885,60.0,0.0,5.510959397206015,60.00000000000001,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0000911263899885,60.0,0.0,0.0,60.0,1.6558019389728928e-55,0.0,5.510959397206015,60.00000000000001,0.0,0.0,60.00000000000001,-1.8317069183083633e-29,0.0,5.0,26.843545627593993,2882.3037674428824,5.0,26.843545627593993,2882.3037674428824,5.0,26.843545627593993,2882.3037674428824,5.0000911263899885,26.8467255769837,2882.806077470623,5.510959397206015,48.51819677672433,9154.290032119045,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0000911263899885,60.0,0.0,0.0,60.0,0.0,0.0,5.510959397206015,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,TCP,1621421275.455248
6.0,60.0,0.0,6.0,60.0,0.0,6.0,60.0,0.0,6.0000911263899885,60.0,0.0,6.510959397206015,60.00000000000001,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0000911263899885,60.0,0.0,0.0,60.0,1.3798391403930118e-55,0.0,6.510959397206015,60.00000000000001,0.0,0.0,60.00000000000001,-2.3257973708052076e-29,0.0,6.0,22.369621356328327,2501.9997981275023,6.0,22.369621356328327,2501.9997981275023,6.0,22.369621356328327,2501.9997981275023,6.0000911263899885,22.37233926993168,2502.448183481655,6.510959397206015,41.06642295710191,8054.325986076388,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0000911263899885,60.0,0.0,0.0,60.0,0.0,0.0,6.510959397206015,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,TCP,1621421275.455248
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0245149641663152,60.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,4.7407719365059877e-79,0.0,1.0245149641663152,60.0,0.0,0.0,60.0,-5.565251968367881e-31,0.0,1.0,805.3063678741455,0.0,1.0,805.3063678741455,0.0,1.0,805.3063678741455,0.0,1.0,805.3063678741455,0.0,1.0245149641663152,787.0193583921966,13833.975225191214,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0245149641663152,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1621422080.761616
